date,day_type,bus,rail_boardings,total_rides,transit_id,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,weather_id
2025-07-14,W,544793,384117,928910,8961,1752469200,30.5,19.2,25.4,29.6,19.2,25.2,14.7,54.1,0.0,0.0,0.0,,0.0,0.0,19.4,15.6,242.2,1016.9,4.0,14.3,115.5,9.9,7.0,10.0,05:28:11,1752488891,20:24:29,1752542669,0.64,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,287
2025-07-15,W,579537,439047,1018584,8962,1752555600,33.1,22.5,27.9,34.9,22.5,29.1,19.0,59.0,0.0,0.0,0.0,,0.0,0.0,31.7,20.9,160.9,1015.1,46.0,15.9,97.4,8.4,6.0,30.0,05:29:00,1752575340,20:23:51,1752629031,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,288
2025-07-16,W,562232,432866,995098,8963,1752642000,33.0,23.3,27.1,36.1,23.3,28.3,21.8,73.9,5.984,100.0,12.5,['rain'],0.0,0.0,76.3,26.7,218.6,1009.4,81.9,15.3,85.0,7.2,5.0,60.0,05:29:49,1752661789,20:23:12,1752715392,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,289
2025-07-17,W,573201,460177,1033378,8964,1752728400,24.4,18.4,21.1,24.4,18.4,21.1,16.1,73.6,0.0,0.0,0.0,,0.0,0.0,40.0,22.9,9.8,1015.6,95.0,15.8,31.8,2.7,3.0,10.0,05:30:40,1752748240,20:22:30,1752801750,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,290
2025-07-18,W,559448,460345,1019793,8965,1752814800,26.9,15.9,22.0,27.5,15.9,22.0,15.1,65.8,0.0,0.0,0.0,,0.0,0.0,23.0,16.1,66.0,1018.6,54.3,16.0,72.3,6.1,5.0,10.0,05:31:31,1752834691,20:21:47,1752888107,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,291
2025-07-19,A,394966,354215,749181,8966,1752901200,29.1,23.6,25.8,30.9,23.6,26.4,20.2,71.5,4.373,100.0,12.5,['rain'],0.0,0.0,37.8,18.9,225.9,1013.1,78.1,15.5,25.1,1.9,1.0,30.0,05:32:24,1752921144,20:21:02,1752974462,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,292
2025-07-20,U,328751,293401,622152,8967,1752987600,24.9,21.3,23.0,24.9,21.3,23.0,18.6,77.0,0.862,100.0,12.5,['rain'],0.0,0.0,32.4,21.4,29.0,1014.2,75.8,15.8,33.7,3.0,1.0,10.0,05:33:17,1753007597,20:20:15,1753060815,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,293
2025-07-21,W,518203,421916,940119,8968,1753074000,27.9,19.9,23.9,27.9,19.9,24.0,16.4,64.4,0.0,0.0,0.0,,0.0,0.0,32.8,21.2,74.1,1016.5,53.2,15.1,119.7,10.3,8.0,10.0,05:34:10,1753094050,20:19:26,1753147166,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,294
2025-07-22,W,581470,479560,1061030,8969,1753160400,30.7,22.3,26.3,31.1,22.3,26.5,17.0,58.1,0.0,0.0,0.0,,0.0,0.0,36.5,19.0,141.8,1017.2,43.0,15.3,113.2,9.7,7.0,10.0,05:35:05,1753180505,20:18:35,1753233515,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,295
2025-07-23,W,569940,467479,1037419,8970,1753246800,33.9,23.1,28.9,40.6,23.1,32.4,20.5,60.6,0.0,0.0,0.0,,0.0,0.0,43.4,26.6,190.8,1015.7,48.8,16.0,106.9,9.1,7.0,75.0,05:36:00,1753266960,20:17:42,1753319862,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,296
2025-07-24,W,527958,425053,953011,8971,1753333200,34.5,24.3,28.3,39.4,24.3,30.9,22.8,73.2,6.238,100.0,8.33,['rain'],0.0,0.0,60.4,31.7,224.9,1014.3,59.8,15.8,67.3,5.6,7.0,75.0,05:36:56,1753353416,20:16:47,1753406207,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,297
2025-07-25,W,509522,409303,918825,8972,1753419600,28.1,23.8,25.6,30.4,23.8,26.0,22.0,80.6,62.898,100.0,16.67,['rain'],0.0,0.0,26.3,13.6,93.3,1015.5,90.6,14.6,59.9,5.0,6.0,30.0,05:37:53,1753439873,20:15:51,1753492551,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,298
2025-07-26,A,397737,363680,761417,8973,1753506000,28.8,23.2,25.7,31.1,23.2,26.3,21.5,78.4,2.742,100.0,16.67,['rain'],0.0,0.0,36.7,16.1,210.1,1014.4,88.4,14.5,31.8,2.8,1.0,30.0,05:38:50,1753526330,20:14:53,1753578893,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,299
2025-07-27,U,326681,279111,605792,8974,1753592400,31.5,24.0,27.5,36.5,24.0,30.0,22.8,76.1,0.089,100.0,4.17,['rain'],0.0,0.0,31.7,20.8,125.8,1015.5,80.2,16.0,96.3,8.4,6.0,30.0,05:39:47,1753612787,20:13:53,1753665233,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,300
2025-07-28,W,506057,379574,885631,8975,1753678800,33.5,26.0,28.8,38.3,26.0,31.2,22.5,70.2,0.159,100.0,12.5,['rain'],0.0,0.0,61.1,38.8,58.6,1016.4,64.4,15.9,30.8,2.8,1.0,75.0,05:40:45,1753699245,20:12:52,1753751572,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,301
2025-07-29,W,557055,446674,1003729,8976,1753765200,33.6,22.6,28.9,36.7,22.6,30.4,19.3,57.2,0.0,0.0,0.0,,0.0,0.0,31.7,19.7,228.3,1018.0,60.9,16.0,85.8,7.4,7.0,60.0,05:41:44,1753785704,20:11:49,1753837909,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,302
2025-07-30,W,537534,466281,1003815,8977,1753851600,27.8,21.4,25.3,30.1,21.4,25.9,20.6,75.7,3.617,100.0,29.17,['rain'],0.0,0.0,46.4,30.7,50.1,1017.2,91.1,14.4,24.7,2.2,1.0,30.0,05:42:43,1753872163,20:10:44,1753924244,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,303
2025-07-31,W,567414,542673,1110087,8978,1753938000,25.3,20.5,22.3,25.3,20.5,22.3,14.8,63.7,0.282,100.0,8.33,['rain'],0.0,0.0,50.4,32.6,35.1,1021.0,52.7,8.0,83.5,7.1,5.0,10.0,05:43:42,1753958622,20:09:38,1754010578,0.22,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,304
2025-08-01,W,579918,531060,1110978,8979,1754024400,24.2,18.8,21.7,24.2,18.8,21.7,11.8,54.9,0.0,0.0,0.0,,0.0,0.0,39.2,25.7,44.6,1026.4,34.8,12.5,82.2,7.2,5.0,10.0,05:44:42,1754045082,20:08:30,1754096910,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,305
2025-08-02,A,440679,454540,895219,8980,1754110800,26.0,16.4,21.7,26.0,16.4,21.7,10.2,50.3,0.0,0.0,0.0,,0.0,0.0,31.7,18.4,44.9,1026.2,58.2,15.4,89.1,7.7,6.0,10.0,05:45:42,1754131542,20:07:21,1754183241,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,306
2025-08-03,U,347538,369850,717388,8981,1754197200,26.2,17.9,22.5,26.2,17.9,22.5,12.8,55.8,0.0,0.0,0.0,,0.0,0.0,35.3,22.3,77.4,1021.3,12.9,15.2,77.6,6.7,5.0,10.0,05:46:42,1754218002,20:06:10,1754269570,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,307
2025-08-04,W,549549,435744,985293,8982,1754283600,27.5,20.0,24.1,27.8,20.0,24.1,14.9,57.8,0.0,0.0,0.0,,0.0,0.0,33.5,19.9,83.9,1019.8,84.0,15.3,72.4,6.2,7.0,10.0,05:47:43,1754304463,20:04:58,1754355898,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,308
2025-08-05,W,585862,472919,1058781,8983,1754370000,28.3,20.1,24.6,27.9,20.1,24.6,16.1,61.4,0.0,0.0,0.0,,0.0,0.0,41.2,20.9,64.8,1022.4,18.6,14.2,78.7,7.0,5.0,10.0,05:48:43,1754390923,20:03:44,1754442224,0.38,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,309
2025-08-06,W,585476,470977,1056453,8984,1754456400,30.9,20.7,25.8,30.8,20.7,26.0,17.6,62.6,0.0,0.0,0.0,,0.0,0.0,29.5,17.6,113.0,1022.6,43.5,13.1,77.5,6.6,6.0,30.0,05:49:44,1754477384,20:02:29,1754528549,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,310
2025-08-07,W,580914,454251,1035165,8985,1754542800,32.2,23.9,28.4,34.8,23.9,29.8,19.9,60.5,0.0,0.0,0.0,,0.0,0.0,35.3,19.3,190.3,1019.2,75.9,16.0,69.3,5.9,4.0,60.0,05:50:46,1754563846,20:01:13,1754614873,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,311
2025-08-08,W,548414,417744,966158,8986,1754629200,33.4,24.1,29.1,35.9,24.1,30.7,20.8,62.4,0.0,0.0,0.0,,0.0,0.0,45.8,28.4,186.5,1015.9,45.1,15.8,75.5,6.8,5.0,60.0,05:51:47,1754650307,19:59:55,1754701195,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,312
2025-08-09,A,425825,341354,767179,8987,1754715600,34.0,25.4,29.6,37.1,25.4,31.5,20.4,58.2,0.0,0.0,0.0,,0.0,0.0,52.1,33.6,193.8,1015.2,29.3,16.0,76.9,6.5,7.0,60.0,05:52:49,1754736769,19:58:36,1754787516,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,313
2025-08-10,U,338295,274110,612405,8988,1754802000,32.1,25.9,28.9,34.8,25.9,30.8,21.0,62.8,0.295,100.0,8.33,['rain'],0.0,0.0,51.1,28.1,199.1,1015.8,77.8,16.0,63.5,5.5,4.0,30.0,05:53:50,1754823230,19:57:15,1754873835,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,314
2025-08-11,W,532546,388290,920836,8989,1754888400,31.7,23.6,27.7,33.6,23.6,28.8,20.4,65.7,4.784,100.0,8.33,['rain'],0.0,0.0,59.0,24.4,232.2,1015.2,80.7,15.8,68.5,6.0,7.0,30.0,05:54:52,1754909692,19:55:54,1754960154,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,315
2025-08-12,W,526488,417628,944116,8990,1754974800,30.1,23.1,25.0,33.1,23.1,25.5,21.4,80.8,4.906,100.0,20.83,['rain'],0.0,0.0,43.9,19.7,203.4,1013.1,79.3,15.2,31.0,2.7,2.0,60.0,05:55:54,1754996154,19:54:31,1755046471,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KIGQ']",obs,,316
2025-08-13,W,592948,445008,1037956,8991,1755061200,28.8,21.6,25.1,28.9,21.6,25.1,17.9,66.9,0.0,0.0,0.0,,0.0,0.0,26.3,17.3,30.2,1013.1,37.9,15.8,82.6,7.1,7.0,30.0,05:56:56,1755082616,19:53:07,1755132787,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,317
2025-08-14,W,584878,442877,1027755,8992,1755147600,28.2,19.8,24.7,28.1,19.8,24.7,15.9,60.7,0.0,0.0,0.0,,0.0,0.0,33.5,16.0,60.6,1016.1,13.9,15.9,79.3,6.8,7.0,10.0,05:57:58,1755169078,19:51:42,1755219102,0.69,Clear,Clear conditions throughout the day.,clear-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,318
2025-08-15,W,559089,451082,1010171,8993,1755234000,32.7,21.9,27.6,34.5,21.9,28.6,18.3,57.9,0.0,0.0,0.0,,0.0,0.0,34.4,19.1,192.7,1017.5,67.6,15.9,56.3,4.7,3.0,60.0,05:59:00,1755255540,19:50:16,1755305416,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,319
2025-08-16,A,413454,376304,789758,8994,1755320400,34.2,24.6,28.3,38.6,24.6,29.9,21.2,66.7,1.234,100.0,16.67,['rain'],0.0,0.0,69.1,27.3,245.5,1016.1,74.5,15.6,71.2,6.2,5.0,60.0,06:00:03,1755342003,19:48:49,1755391729,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,320
2025-08-17,U,344058,310718,654776,8995,1755406800,27.9,21.6,24.6,30.6,21.6,25.0,20.6,79.0,30.39,100.0,16.67,['rain'],0.0,0.0,64.1,52.4,45.3,1017.1,86.3,14.6,38.3,3.1,1.0,15.0,06:01:05,1755428465,19:47:20,1755478040,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,321
2025-08-18,W,524954,401101,926055,8996,1755493200,30.0,22.8,25.0,34.7,22.8,25.8,20.9,78.2,10.247,100.0,29.17,['rain'],0.0,0.0,47.4,21.6,151.8,1016.4,87.1,14.9,36.7,3.3,3.0,30.0,06:02:07,1755514927,19:45:51,1755564351,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,322
2025-08-19,W,610398,471272,1081670,8997,1755579600,25.5,22.7,24.1,25.5,22.7,24.1,20.5,80.9,1.382,100.0,20.83,['rain'],0.0,0.0,31.7,20.7,353.1,1014.9,98.5,15.3,18.5,1.5,1.0,10.0,06:03:09,1755601389,19:44:21,1755650661,0.87,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,323
2025-08-20,W,630143,472073,1102216,8998,1755666000,24.8,20.7,22.6,24.8,20.7,22.6,17.2,72.4,0.0,0.0,0.0,,0.0,0.0,42.8,30.2,23.4,1017.6,63.6,16.0,39.3,3.5,2.0,10.0,06:04:11,1755687851,19:42:50,1755736970,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,324
2025-08-21,W,628924,481244,1110168,8999,1755752400,24.7,18.9,22.3,24.7,18.9,22.3,16.7,71.5,0.0,0.0,0.0,,0.0,0.0,35.3,26.1,32.4,1018.2,49.3,16.0,34.1,2.9,1.0,10.0,06:05:14,1755774314,19:41:18,1755823278,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,325
2025-08-22,W,596734,415337,1012071,9000,1755838800,27.1,19.1,23.3,27.7,19.1,23.4,16.9,68.3,0.0,0.0,0.0,,0.0,0.0,17.3,14.8,227.7,1017.1,73.8,16.0,46.5,4.2,4.0,10.0,06:06:16,1755860776,19:39:45,1755909585,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,326
2025-08-23,A,427579,332193,759772,9001,1755925200,28.8,20.6,23.9,28.9,20.6,23.9,15.2,60.0,0.0,0.0,0.0,,0.0,0.0,49.4,28.2,278.1,1012.8,66.5,16.0,54.3,4.6,4.0,30.0,06:07:18,1755947238,19:38:11,1755995891,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,327
2025-08-24,U,335939,264740,600679,9002,1756011600,23.5,15.5,19.6,23.5,15.5,19.6,10.3,56.2,0.0,0.0,0.0,,0.0,0.0,44.9,26.3,295.0,1014.2,61.6,16.0,62.5,5.5,6.0,10.0,06:08:20,1756033700,19:36:37,1756082197,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838']",obs,,328
2025-08-25,W,609351,406937,1016288,9003,1756098000,21.0,13.6,17.6,21.0,13.6,17.6,8.4,56.2,0.0,0.0,0.0,,0.0,0.0,36.0,20.1,308.3,1017.9,48.4,16.0,63.0,5.4,4.0,10.0,06:09:22,1756120162,19:35:01,1756168501,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', '72530094846', 'F1983', '74466504838', 'KPWK']",obs,,329
2025-08-26,W,645971,465834,1111805,9004,1756184400,23.3,12.7,18.4,23.3,12.7,18.4,7.9,52.6,0.0,0.0,0.0,,0.0,0.0,37.1,23.6,309.4,1022.0,39.7,16.0,38.2,3.1,2.0,10.0,06:10:24,1756206624,19:33:25,1756254805,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72534014819', 'USW00014819', 'KORD', 'KMDW', 'F1983', '74466504838', 'KPWK']",obs,,330
2025-08-27,W,653421,473422,1126843,9005,1756270800,24.0,13.4,19.5,24.0,13.4,19.5,10.3,57.0,0.0,0.0,0.0,,0.0,0.0,33.5,19.5,257.3,1022.1,23.7,16.0,57.5,5.0,4.0,10.0,06:11:26,1756293086,19:31:48,1756341108,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', '72534014819', 'USW00014819', 'KORD', 'KMDW', 'F1983', '74466504838', 'KPWK', 'KIGQ']",obs,,331
2025-08-28,W,642222,520735,1162957,9006,1756357200,24.5,16.9,20.1,24.5,16.9,20.1,14.7,71.5,9.14,100.0,25.0,['rain'],0.0,0.0,38.2,22.1,5.0,1018.9,38.9,15.4,51.7,4.5,5.0,10.0,06:12:28,1756379548,19:30:11,1756427411,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,332
2025-08-29,W,630115,476265,1106380,9007,1756443600,20.9,13.9,18.2,20.9,13.9,18.2,10.9,62.5,0.0,0.0,0.0,,0.0,0.0,33.5,17.4,65.5,1021.0,38.7,16.0,49.1,4.4,3.0,10.0,06:13:30,1756466010,19:28:33,1756513713,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,333
2025-08-30,A,432214,391010,823224,9008,1756530000,22.9,17.6,19.6,22.9,17.6,19.6,11.5,60.0,0.0,0.0,0.0,,0.0,0.0,23.8,16.7,61.8,1021.0,84.1,16.0,32.5,2.8,1.0,10.0,06:14:32,1756552472,19:26:54,1756600014,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,334
2025-08-31,U,360093,343458,703551,9009,1756616400,23.9,13.6,19.3,23.9,13.6,19.3,11.8,63.2,0.0,0.0,0.0,,0.0,0.0,29.5,15.7,57.9,1023.9,31.1,16.0,40.5,3.5,3.0,10.0,06:15:34,1756638934,19:25:14,1756686314,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,335
2025-09-01,U,344866,293766,638632,9010,1756702800,24.4,15.5,20.4,24.4,15.5,20.4,11.7,59.8,0.0,0.0,0.0,,0.0,0.0,33.5,15.6,63.9,1022.9,17.4,16.0,46.5,4.0,4.0,10.0,06:16:36,1756725396,19:23:35,1756772615,0.3,Clear,Clear conditions throughout the day.,clear-day,"['KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,336
2025-09-02,W,650054,470795,1120849,9011,1756789200,25.7,15.4,21.1,25.7,15.4,21.1,14.1,66.0,0.0,0.0,0.0,,0.0,0.0,14.8,14.3,38.9,1017.4,18.2,15.9,40.8,3.5,2.0,30.0,06:17:38,1756811858,19:21:54,1756858914,0.34,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ', 'USW00004838']",obs,,337
2025-09-03,W,658938,472114,1131052,9012,1756875600,21.8,15.8,19.2,21.8,15.8,19.2,13.2,68.7,1.212,100.0,16.67,['rain'],0.0,0.0,45.7,31.2,261.4,1008.9,47.9,16.0,18.2,1.6,1.0,10.0,06:18:40,1756898320,19:20:13,1756945213,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,338
2025-09-04,W,665448,474384,1139832,9013,1756962000,18.8,9.7,15.1,18.8,8.0,15.0,5.8,55.8,0.0,0.0,0.0,,0.0,0.0,37.7,20.7,276.3,1008.6,20.5,15.7,34.7,3.0,2.0,10.0,06:19:41,1756984781,19:18:32,1757031512,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,339
2025-09-05,W,629854,458538,1088392,9014,1757048400,19.6,14.0,16.9,19.6,14.0,16.9,6.8,52.0,0.0,0.0,0.0,,0.0,0.0,46.8,33.0,264.3,1008.6,38.5,16.0,35.2,3.0,2.0,10.0,06:20:43,1757071243,19:16:50,1757117810,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,340
2025-09-06,A,419986,375070,795056,9015,1757134800,19.1,9.5,14.7,19.1,7.8,14.6,4.5,52.4,0.0,0.0,0.0,,0.0,0.0,42.3,24.4,277.5,1016.9,27.1,16.0,32.3,2.8,2.0,10.0,06:21:45,1757157705,19:15:08,1757204108,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,341
2025-09-07,U,333061,293278,626339,9016,1757221200,20.3,8.9,14.9,20.3,8.3,14.9,5.7,56.0,0.0,0.0,0.0,,0.0,0.0,32.3,15.5,320.3,1022.5,14.4,16.0,28.9,2.7,2.0,10.0,06:22:47,1757244167,19:13:25,1757290405,0.5,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,342
2025-09-08,W,617419,429504,1046923,9017,1757307600,22.0,10.7,16.7,22.0,10.7,16.7,5.9,51.2,0.0,0.0,0.0,,0.0,0.0,31.7,14.9,182.7,1024.8,10.5,15.9,32.0,2.8,2.0,10.0,06:23:49,1757330629,19:11:42,1757376702,0.53,Clear,Clear conditions throughout the day.,clear-day,"['USW00094846', 'USW00014819', 'KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,343
2025-09-09,W,651576,473953,1125529,9018,1757394000,24.5,12.0,18.7,24.5,12.0,18.7,6.4,46.4,0.0,0.0,0.0,,0.0,0.0,29.2,15.4,182.9,1020.7,40.5,16.0,35.2,3.0,1.0,10.0,06:24:50,1757417090,19:09:59,1757462999,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['USW00094846', 'USW00014819', 'KORD', 'KLOT', 'KMDW', 'F1983', 'KPWK', 'KIGQ']",obs,,344
